Rooms,Price,Area,Location,Price_m2
2,330000,80.0,Lisboa,4125.0
5,1690000,343.0,Lisboa,4927.11
1,530000,48.0,Lisboa,11041.67
1,160000,92.55,Lisboa,1728.8
3,1125000,198.0,Lisboa,5681.82
4,425000,167.0,Braga,2544.91
1,660000,88.15,Porto,7487.24
3,1140000,198.0,Lisboa,5757.58
2,605000,100.0,Porto,6050.0
1,269000,60.0,Lisboa,4483.33
2,278000,102.3,Faro,2717.5
3,920000,208.39,Lisboa,4414.8
2,408512,106.0,Porto,3853.89
2,355000,96.0,Setúbal,3697.92
2,395000,89.0,Porto,4438.2
2,280000,52.0,Lisboa,5384.62
4,555000,153.0,Porto,3627.45
3,265000,66.0,Porto,4015.15
3,370000,107.75,Faro,3433.87
3,485000,126.0,Porto,3849.21
1,210000,50.0,Coimbra,4200.0
4,1400000,164.0,Porto,8536.59
3,510000,227.0,Faro,2246.7
2,189000,70.0,Porto,2700.0
3,360000,125.0,Setúbal,2880.0
3,550000,135.0,Porto,4074.07
3,249900,110.0,Braga,2271.82
3,275000,135.0,Leiria,2037.04
2,195000,119.55,Setúbal,1631.12
3,390000,98.6,Aveiro,3955.38
2,265000,99.0,Porto,2676.77
3,590000,211.05,Aveiro,2795.55
3,550000,130.81,Faro,4204.57
3,358500,140.0,Braga,2560.71
1,555000,66.73,Faro,8317.1
3,465000,120.0,Lisboa,3875.0
1,129000,50.0,Setúbal,2580.0
2,250000,96.0,Leiria,2604.17
1,125000,56.7,Braga,2204.59
3,1100000,136.0,Lisboa,8088.24
3,370000,127.0,Coimbra,2913.39
4,393000,177.6,Porto,2212.84
3,370000,67.0,Lisboa,5522.39
2,298000,62.0,Lisboa,4806.45
3,545000,88.0,Porto,6193.18
2,222000,86.0,Porto,2581.4
3,395000,132.13,Coimbra,2989.48
3,470000,2.0,Ilha da Madeira,235000.0
3,1325000,106.0,Lisboa,12500.0
2,285000,125.0,Viana do Castelo,2280.0
2,318000,72.34,Porto,4395.91
2,399000,92.0,Faro,4336.96
4,345000,250.0,Santarém,1380.0
3,860000,207.0,Porto,4154.59
0,230000,36.5,Faro,6301.37
2,255000,164.0,Viana do Castelo,1554.88
3,620000,147.64,Porto,4199.4
2,215000,69.7,Faro,3084.65
3,695000,150.15,Porto,4628.7
1,205000,83.0,Porto,2469.88
2,2554794,175.95,Lisboa,14520.0
2,310000,87.0,Faro,3563.22
3,336000,130.0,Lisboa,2584.62
2,340000,72.0,Setúbal,4722.22
1,195000,62.0,Porto,3145.16
2,615000,94.35,Lisboa,6518.28
4,674000,106.4,Porto,6334.59
1,10500,87.0,Faro,120.69
3,169000,111.0,Porto,1522.52
3,399000,134.0,Porto,2977.61
4,890000,232.0,Porto,3836.21
3,345000,137.0,Porto,2518.25
2,279500,86.0,Lisboa,3250.0
1,205000,60.95,Lisboa,3363.41
3,315000,160.0,Faro,1968.75
2,295900,83.0,Porto,3565.06
3,269000,114.08,Faro,2357.99
2,290000,94.0,Porto,3085.11
2,375000,86.0,Ilha da Madeira,4360.47
0,310000,49.0,Porto,6326.53
2,498000,89.0,Lisboa,5595.51
4,275000,170.0,Viana do Castelo,1617.65
4,1420000,200.0,Lisboa,7100.0
2,195000,82.0,Porto,2378.05
3,360000,107.75,Faro,3341.07
0,450000,61.0,Porto,7377.05
3,2500000,200.0,Lisboa,12500.0
2,85000,69.0,Évora,1231.88
1,289900,37.0,Lisboa,7835.14
2,308900,96.0,Porto,3217.71
3,150000,130.0,Santarém,1153.85
3,199000,74.07,Lisboa,2686.65
2,274000,77.7,Porto,3526.38
1,178000,55.0,Lisboa,3236.36
4,1155000,220.0,Aveiro,5250.0
3,370000,142.0,Porto,2605.63
3,299000,128.0,Porto,2335.94
2,272500,90.4,Setúbal,3014.38
4,449000,186.0,Aveiro,2413.98
2,240000,117.0,Aveiro,2051.28
3,385000,155.0,Lisboa,2483.87
4,1025000,159.0,Porto,6446.54
2,178500,82.0,Porto,2176.83
3,1573200,184.4,Lisboa,8531.45
2,273400,132.0,Ilha de São Miguel,2071.21
3,225000,117.0,Braga,1923.08
2,418700,100.0,Faro,4187.0
3,128000,161.0,Santarém,795.03
2,352035,78.23,Porto,4500.0
4,229000,98.0,Porto,2336.73
2,302500,63.75,Setúbal,4745.1
1,8000,70.0,Faro,114.29
3,275000,118.6,Setúbal,2318.72
3,648000,136.0,Setúbal,4764.71
4,395000,133.32,Setúbal,2962.8
2,465500,115.0,Porto,4047.83
1,595000,71.0,Lisboa,8380.28
3,189900,105.0,Porto,1808.57
3,495000,111.0,Lisboa,4459.46
3,855500,138.0,Lisboa,6199.28
3,2500000,170.0,Lisboa,14705.88
1,385000,51.0,Porto,7549.02
2,130000,77.7,Faro,1673.1
2,250000,132.0,Setúbal,1893.94
3,492000,126.0,Porto,3904.76
2,460000,105.0,Ilha da Madeira,4380.95
2,635000,93.9,Faro,6762.51
2,220000,70.8,Faro,3107.34
2,599900,104.0,Faro,5768.27
2,400000,100.0,Ilha da Madeira,4000.0
1,325000,55.0,Porto,5909.09
3,280900,114.7,Porto,2449.0
1,295000,65.0,Aveiro,4538.46
2,225000,71.8,Porto,3133.7
1,615000,66.45,Faro,9255.08
3,500640,140.8,Aveiro,3555.68
2,265000,94.0,Aveiro,2819.15
3,310000,112.0,Lisboa,2767.86
1,560000,49.0,Lisboa,11428.57
2,520000,75.3,Porto,6905.71
1,252500,52.0,Porto,4855.77
1,199950,87.0,Faro,2298.28
3,350000,112.0,Lisboa,3125.0
3,250000,162.5,Coimbra,1538.46
2,715000,128.0,Ilha da Madeira,5585.94
2,517500,106.55,Faro,4856.87
2,550000,116.0,Ilha da Madeira,4741.38
3,1220000,184.17,Lisboa,6624.31
2,420000,101.0,Ilha da Madeira,4158.42
3,205000,115.0,Porto,1782.61
1,480000,63.0,Faro,7619.05
3,1399000,125.0,Lisboa,11192.0
3,425000,120.0,Coimbra,3541.67
3,277500,125.0,Lisboa,2220.0
2,172000,100.0,Santarém,1720.0
3,440000,119.0,Aveiro,3697.48
1,237216,69.0,Faro,3437.91
3,245000,98.0,Santarém,2500.0
2,710000,136.69,Faro,5194.24
4,372000,121.93,Setúbal,3050.93
3,1900000,246.6,Lisboa,7704.79
2,220000,109.0,Porto,2018.35
3,235000,130.0,Porto,1807.69
3,393000,144.5,Porto,2719.72
3,189000,87.0,Porto,2172.41
2,330000,81.0,Lisboa,4074.07
3,550000,94.0,Porto,5851.06
3,1690000,287.8,Lisboa,5872.13
5,3390000,273.0,Lisboa,12417.58
1,398000,74.0,Lisboa,5378.38
3,199000,111.0,Braga,1792.79
2,1100000,93.0,Lisboa,11827.96
2,274500,102.61,Aveiro,2675.18
3,302500,135.0,Braga,2240.74
3,1950000,175.01,Porto,11142.22
2,145000,99.0,Aveiro,1464.65
3,440000,163.0,Porto,2699.39
1,260000,64.0,Porto,4062.5
3,299250,128.0,Braga,2337.89
3,195000,107.0,Porto,1822.43
2,370000,93.5,Porto,3957.22
3,262500,123.0,Porto,2134.15
2,189500,71.0,Lisboa,2669.01
2,195000,70.0,Lisboa,2785.71
3,245000,78.45,Setúbal,3123.01
3,2600000,218.0,Ilha da Madeira,11926.61
6,899000,137.0,Lisboa,6562.04
2,381514,90.2,Faro,4229.65
3,975000,128.0,Porto,7617.19
2,455000,117.0,Ilha da Madeira,3888.89
3,1900000,129.23,Lisboa,14702.47
2,159000,87.0,Porto,1827.59
3,398500,145.0,Lisboa,2748.28
3,335000,100.0,Setúbal,3350.0
2,260000,92.0,Porto,2826.09
4,299000,176.0,Setúbal,1698.86
0,175000,36.0,Porto,4861.11
2,409280,109.48,Aveiro,3738.4
3,590000,191.0,Faro,3089.01
2,230000,102.0,Braga,2254.9
2,434600,86.0,Faro,5053.49
3,217500,156.0,Setúbal,1394.23
2,135500,80.8,Porto,1676.98
2,363100,88.33,Porto,4110.72
1,235000,47.0,Lisboa,5000.0
3,428000,105.0,Lisboa,4076.19
4,429000,150.0,Aveiro,2860.0
2,189900,64.15,Faro,2960.25
3,650000,173.0,Ilha da Madeira,3757.23
3,210000,95.0,Coimbra,2210.53
2,250000,76.2,Porto,3280.84
3,700000,159.0,Porto,4402.52
2,127500,79.0,Apartamento para comprar: Castelo Branco,1613.92
1,449400,49.8,Lisboa,9024.1
3,165000,114.5,Aveiro,1441.05
2,378000,129.69,Lisboa,2914.64
2,143000,54.0,Faro,2648.15
2,258000,96.0,Ilha da Madeira,2687.5
3,836000,154.0,Porto,5428.57
3,359000,164.0,Porto,2189.02
2,690000,120.0,Faro,5750.0
3,545000,102.0,Porto,5343.14
1,259900,65.0,Faro,3998.46
3,260000,150.0,Porto,1733.33
3,480000,140.1,Lisboa,3426.12
3,199000,85.0,Porto,2341.18
3,385000,159.0,Setúbal,2421.38
3,648000,136.0,Setúbal,4764.71
3,460000,104.8,Aveiro,4389.31
0,220000,41.42,Porto,5311.44
4,357500,124.0,Setúbal,2883.06
1,330000,56.0,Porto,5892.86
1,197500,87.0,Lisboa,2270.11
2,1150000,137.0,Lisboa,8394.16
2,192900,88.3,Porto,2184.6
3,2195000,160.0,Lisboa,13718.75
2,205000,78.0,Setúbal,2628.21
1,175000,43.0,Faro,4069.77
3,285000,142.0,Porto,2007.04
3,545000,152.17,Porto,3581.52
2,260000,81.2,Faro,3201.97
3,345000,107.0,Setúbal,3224.3
1,310000,61.6,Ilha da Madeira,5032.47
1,250000,58.0,Porto,4310.34
2,227500,72.0,Aveiro,3159.72
3,340000,100.0,Setúbal,3400.0
2,300000,89.0,Aveiro,3370.79
2,299000,112.81,Setúbal,2650.47
3,145000,120.0,Braga,1208.33
4,120000,136.0,Aveiro,882.35
3,269000,100.0,Porto,2690.0
2,288000,81.0,Faro,3555.56
4,1450000,228.0,Porto,6359.65
4,900000,168.0,Porto,5357.14
3,620000,149.64,Porto,4143.28
2,815000,123.0,Lisboa,6626.02
2,187500,59.0,Setúbal,3177.97
2,1152900,144.41,Lisboa,7983.52
2,725000,96.0,Lisboa,7552.08
2,295000,97.0,Setúbal,3041.24
3,275000,96.0,Leiria,2864.58
3,179900,82.0,Setúbal,2193.9
3,325000,102.68,Porto,3165.17
2,120000,115.0,Setúbal,1043.48
1,135000,87.0,Braga,1551.72
3,695000,124.0,Faro,5604.84
4,1950000,238.0,Lisboa,8193.28
3,128000,103.0,Santarém,1242.72
3,240000,108.0,Lisboa,2222.22
2,200000,116.0,Porto,1724.14
2,239000,90.0,Porto,2655.56
3,608000,142.69,Porto,4260.99
3,505000,98.75,Faro,5113.92
3,367500,140.0,Braga,2625.0
5,1670000,210.0,Lisboa,7952.38
4,590000,96.0,Lisboa,6145.83
3,175000,96.22,Santarém,1818.75
3,633000,154.0,Porto,4110.39
3,190000,86.0,Setúbal,2209.3
3,1412500,141.54,Lisboa,9979.51
3,175000,87.2,Lisboa,2006.88
3,292500,106.5,Faro,2746.48
3,385000,120.0,Lisboa,3208.33
2,200000,78.3,Porto,2554.28
3,1008960,142.37,Lisboa,7086.89
3,375000,296.0,Viana do Castelo,1266.89
4,485000,179.8,Porto,2697.44
2,240000,60.0,Porto,4000.0
4,255000,175.0,Santarém,1457.14
3,399999,108.0,Faro,3703.69
2,335000,77.32,Aveiro,4332.64
1,508250,58.57,Porto,8677.65
2,605115,89.67,Lisboa,6748.24
2,390000,98.5,Aveiro,3959.39
2,780000,109.0,Lisboa,7155.96
3,585000,120.0,Ilha da Madeira,4875.0
3,305000,117.0,Braga,2606.84
3,1195000,133.0,Lisboa,8984.96
2,175000,81.0,Setúbal,2160.49
2,370000,115.0,Lisboa,3217.39
3,249000,118.0,Porto,2110.17
0,270000,40.0,Lisboa,6750.0
3,285000,161.0,Braga,1770.19
1,315000,88.2,Setúbal,3571.43
2,650000,79.26,Lisboa,8200.86
3,294000,128.0,Braga,2296.88
2,166000,79.0,Setúbal,2101.27
3,1100000,136.18,Faro,8077.54
3,470000,92.0,Lisboa,5108.7
1,210000,72.0,Faro,2916.67
3,635000,150.8,Ilha da Madeira,4210.88
2,360000,83.0,Porto,4337.35
2,320000,111.27,Lisboa,2875.89
3,116700,109.0,Santarém,1070.64
3,375900,127.0,Lisboa,2959.84
4,297000,214.0,Viana do Castelo,1387.85
3,209000,117.0,Viseu,1786.32
1,580000,71.7,Lisboa,8089.26
2,269000,64.3,Porto,4183.51
3,496280,135.36,Aveiro,3666.37
4,500000,100.8,Lisboa,4960.32
2,880000,94.0,Lisboa,9361.7
2,441000,107.34,Faro,4108.44
2,199900,89.1,Porto,2243.55
2,199900,89.0,Porto,2246.07
3,632839,152.0,Porto,4163.41
2,320000,90.0,Porto,3555.56
1,550000,52.0,Lisboa,10576.92
3,1038000,115.0,Lisboa,9026.09
1,275000,100.0,Lisboa,2750.0
2,352775,116.0,Porto,3041.16
1,530000,56.0,Lisboa,9464.29
1,279900,41.0,Lisboa,6826.83
3,347500,128.9,Porto,2695.89
5,1175000,192.0,Porto,6119.79
1,170000,48.0,Faro,3541.67
3,1150000,128.0,Lisboa,8984.38
4,199900,118.0,Porto,1694.07
2,383700,88.24,Porto,4348.37
2,400680,95.4,Porto,4200.0
2,450000,76.9,Faro,5851.76
2,315900,88.0,Porto,3589.77
2,338000,116.0,Porto,2913.79
1,225000,77.0,Porto,2922.08
2,880000,115.95,Lisboa,7589.48
2,207310,60.45,Porto,3429.45
2,262500,125.0,Ilha de São Miguel,2100.0
4,887500,195.0,Lisboa,4551.28
1,212500,81.0,Porto,2623.46
2,575500,124.13,Porto,4636.27
2,285900,86.0,Porto,3324.42
1,395000,60.0,Lisboa,6583.33
2,275000,99.22,Porto,2771.62
3,475000,132.5,Lisboa,3584.91
4,1250000,218.0,Porto,5733.94
4,795000,208.0,Setúbal,3822.12
2,185000,125.0,Leiria,1480.0
2,240000,92.45,Porto,2596.0
4,614000,152.36,Porto,4029.93
3,475000,107.0,Porto,4439.25
2,259800,70.0,Lisboa,3711.43
3,630000,156.0,Porto,4038.46
3,809000,154.0,Porto,5253.25
3,275000,101.0,Lisboa,2722.77
3,249900,123.0,Porto,2031.71
1,235000,65.0,Porto,3615.38
3,490000,147.0,Aveiro,3333.33
2,442500,93.33,Porto,4741.24
3,445000,129.0,Setúbal,3449.61
2,320000,87.0,Aveiro,3678.16
2,175000,74.0,Porto,2364.86
1,285000,70.0,Setúbal,4071.43
4,680000,170.5,Lisboa,3988.27
4,1150000,203.0,Lisboa,5665.02
2,310000,107.1,Faro,2894.49
2,285000,113.0,Porto,2522.12
2,420000,91.0,Faro,4615.38
2,205000,109.0,Porto,1880.73
3,400000,180.0,Porto,2222.22
4,1550000,200.0,Lisboa,7750.0
3,395000,120.0,Faro,3291.67
1,230000,53.0,Porto,4339.62
3,427000,117.0,Lisboa,3649.57
4,975000,187.0,Faro,5213.9
1,399900,44.0,Lisboa,9088.64
3,660000,125.0,Aveiro,5280.0
4,167500,130.0,Leiria,1288.46
2,179900,60.0,Setúbal,2998.33
3,770000,105.05,Lisboa,7329.84
6,299970,77.2,Lisboa,3885.62
3,465000,98.67,Porto,4712.68
3,720000,183.0,Porto,3934.43
2,347256,80.0,Porto,4340.7
4,1340000,238.0,Porto,5630.25
2,219900,83.5,Porto,2633.53
2,330000,117.5,Porto,2808.51
4,395000,171.0,Porto,2309.94
3,1050000,145.0,Lisboa,7241.38
3,295000,102.0,Ilha da Madeira,2892.16
3,645000,178.45,Setúbal,3614.46
0,190000,30.0,Porto,6333.33
2,595000,100.1,Porto,5944.06
3,252000,129.0,Braga,1953.49
3,287000,116.0,Porto,2474.14
2,350000,98.0,Porto,3571.43
3,455000,135.0,Porto,3370.37
2,880000,116.0,Lisboa,7586.21
2,300000,79.0,Setúbal,3797.47
2,665000,122.87,Faro,5412.22
2,368369,80.0,Porto,4604.61
1,137500,49.0,Lisboa,2806.12
2,445000,99.89,Setúbal,4454.9
1,195000,48.0,Lisboa,4062.5
2,197500,80.0,Setúbal,2468.75
1,510000,56.0,Lisboa,9107.14
3,342149,139.0,Porto,2461.5
3,85000,94.0,Bragança,904.26
2,160000,115.7,Aveiro,1382.89
4,595000,160.0,Lisboa,3718.75
3,750000,142.2,Porto,5274.26
1,195000,62.0,Braga,3145.16
2,515000,75.0,Lisboa,6866.67
3,345000,151.29,Faro,2280.39
4,675000,174.0,Lisboa,3879.31
3,325000,117.2,Porto,2773.04
3,690692,144.0,Porto,4796.47
2,850000,82.0,Lisboa,10365.85
6,675000,260.0,Porto,2596.15
3,570000,104.0,Lisboa,5480.77
3,690692,144.0,Porto,4796.47
1,390000,71.0,Porto,5492.96
2,205000,110.0,Setúbal,1863.64
2,278000,94.0,Porto,2957.45
3,340147,135.1,Porto,2517.74
3,1390000,237.0,Lisboa,5864.98
1,180000,69.0,Aveiro,2608.7
3,365000,120.0,Porto,3041.67
1,199000,42.4,Lisboa,4693.4
3,1460000,203.0,Lisboa,7192.12
2,233000,88.0,Braga,2647.73
1,275000,103.0,Porto,2669.9
2,559500,117.97,Porto,4742.73
2,475000,135.3,Faro,3510.72
2,535000,184.53,Setúbal,2899.26
2,357000,81.0,Porto,4407.41
3,353000,136.0,Aveiro,2595.59
4,790000,168.0,Lisboa,4702.38
1,320000,40.12,Setúbal,7976.07
1,220000,58.86,Porto,3737.68
3,230000,125.0,Setúbal,1840.0
5,4800000,274.23,Lisboa,17503.56
2,219900,82.8,Porto,2655.8
3,424480,132.65,Aveiro,3200.0
4,1297010,154.0,Lisboa,8422.14
5,1350000,200.0,Lisboa,6750.0
1,275000,63.99,Faro,4297.55
3,1180000,102.68,Lisboa,11492.01
3,612500,124.5,Setúbal,4919.68
3,600000,131.0,Porto,4580.15
0,250000,45.0,Porto,5555.56
3,85000,102.0,Vila Real,833.33
2,295000,54.3,Lisboa,5432.78
3,1250000,177.0,Porto,7062.15
2,179500,86.0,Lisboa,2087.21
3,159500,86.0,Leiria,1854.65
3,345000,138.0,Porto,2500.0
1,135000,67.96,Porto,1986.46
2,310000,81.42,Porto,3807.42
3,589000,104.0,Lisboa,5663.46
3,342000,148.0,Aveiro,2310.81
3,300000,135.75,Faro,2209.94
3,395000,119.0,Porto,3319.33
4,2190000,162.0,Lisboa,13518.52
2,160000,69.0,Coimbra,2318.84
3,549000,122.0,Lisboa,4500.0
3,175000,122.0,Aveiro,1434.43
2,315000,90.0,Porto,3500.0
2,350000,91.0,Lisboa,3846.15
3,240000,99.0,Setúbal,2424.24
2,400000,107.8,Lisboa,3710.58
1,260000,58.0,Braga,4482.76
1,350000,74.0,Porto,4729.73
2,249000,76.0,Leiria,3276.32
2,225000,100.0,Porto,2250.0
3,798000,137.0,Lisboa,5824.82
2,320000,60.0,Lisboa,5333.33
3,505000,125.87,Porto,4012.08
2,345000,106.44,Porto,3241.26
2,190000,60.0,Lisboa,3166.67
3,400000,130.0,Lisboa,3076.92
1,750000,110.0,Setúbal,6818.18
2,170000,98.5,Porto,1725.89
2,365000,77.0,Porto,4740.26
2,288000,136.3,Faro,2112.99
1,1200000,199.0,Faro,6030.15
2,309000,117.0,Braga,2641.03
4,1420000,192.0,Lisboa,7395.83
1,149000,52.0,Faro,2865.38
3,429900,72.0,Lisboa,5970.83
2,350000,100.0,Setúbal,3500.0
4,485000,235.0,Porto,2063.83
3,300000,112.0,Lisboa,2678.57
2,351360,102.0,Aveiro,3444.71
0,398000,50.7,Lisboa,7850.1
1,543500,54.57,Lisboa,9959.68
2,390000,194.0,Lisboa,2010.31
2,279800,83.4,Lisboa,3354.92
2,136000,69.0,Santarém,1971.01
1,245057,79.0,Faro,3101.99
2,169500,76.0,Porto,2230.26
2,149000,96.8,Porto,1539.26
2,282500,88.0,Porto,3210.23
1,210000,97.8,Porto,2147.24
2,193000,98.0,Porto,1969.39
2,475000,115.0,Faro,4130.43
2,127500,73.0,Coimbra,1746.58
1,600000,97.0,Faro,6185.57
3,320000,129.0,Aveiro,2480.62
3,340000,122.0,Setúbal,2786.89
2,460000,77.0,Lisboa,5974.03
2,220000,60.0,Porto,3666.67
0,315000,62.0,Porto,5080.65
3,885000,146.6,Lisboa,6036.83
3,199000,90.0,Porto,2211.11
3,640000,147.64,Porto,4334.87
2,685000,126.0,Lisboa,5436.51
3,190000,126.0,Viana do Castelo,1507.94
3,995000,125.0,Lisboa,7960.0
2,400000,90.0,Porto,4444.44
2,160000,96.9,Castelo Branco,1651.19
2,865000,154.49,Lisboa,5599.07
2,517500,106.55,Faro,4856.87
3,250000,85.0,Viana do Castelo,2941.18
3,289000,117.0,Viana do Castelo,2470.09
2,700000,119.2,Lisboa,5872.48
2,465000,102.0,Porto,4558.82
3,229000,78.0,Lisboa,2935.9
2,240000,152.0,Porto,1578.95
0,219000,49.52,Porto,4422.46
2,1345000,181.21,Porto,7422.33
1,247000,51.0,Porto,4843.14
3,1160000,175.0,Lisboa,6628.57
3,770000,157.3,Porto,4895.1
2,270000,103.0,Setúbal,2621.36
3,390000,144.0,Porto,2708.33
1,195000,48.0,Faro,4062.5
3,390000,90.0,Lisboa,4333.33
3,347500,110.0,Porto,3159.09
4,750000,292.0,Porto,2568.49
3,370000,92.0,Faro,4021.74
2,215000,85.0,Viana do Castelo,2529.41
3,2500000,143.0,Faro,17482.52
2,290000,109.33,Setúbal,2652.52
2,195500,70.0,Porto,2792.86
3,950000,129.0,Porto,7364.34
3,365000,125.0,Setúbal,2920.0
3,699000,172.0,Porto,4063.95
1,216300,67.0,Porto,3228.36
2,335000,114.0,Porto,2938.6
2,255000,90.0,Braga,2833.33
4,580000,145.0,Lisboa,4000.0
0,260000,40.0,Porto,6500.0
2,525000,120.0,Porto,4375.0
3,320000,116.0,Faro,2758.62
2,19900,48.0,Castelo Branco,414.58
1,336000,63.25,Porto,5312.25
4,795000,177.4,Porto,4481.4
3,410000,120.0,Lisboa,3416.67
2,250000,119.0,Porto,2100.84
2,695000,133.0,Ilha da Madeira,5225.56
0,120000,30.0,Porto,4000.0
1,149500,80.0,Braga,1868.75
2,235300,87.0,Leiria,2704.6
3,236000,102.0,Porto,2313.73
3,650000,140.47,Porto,4627.32
2,440000,125.0,Porto,3520.0
3,305000,160.0,Porto,1906.25
2,550000,107.95,Faro,5094.95
2,190000,95.0,Porto,2000.0
1,395000,60.77,Faro,6499.92
3,380000,137.7,Porto,2759.62
3,275000,111.0,Braga,2477.48
1,250000,64.0,Porto,3906.25
3,1399000,125.0,Lisboa,11192.0
2,424000,100.28,Faro,4228.16
2,305000,102.0,Porto,2990.2
2,540000,126.05,Lisboa,4284.01
2,310900,85.5,Porto,3636.26
0,425000,50.99,Faro,8334.97
2,665500,115.0,Porto,5786.96
2,280000,105.99,Viana do Castelo,2641.76
3,235000,135.0,Aveiro,1740.74
3,115000,88.0,Santarém,1306.82
1,345000,81.8,Lisboa,4217.6
3,520000,136.29,Setúbal,3815.39
3,585000,147.5,Aveiro,3966.1
3,1017000,136.0,Porto,7477.94
3,239900,110.0,Porto,2180.91
1,173250,60.95,Porto,2842.49
2,165000,87.0,Porto,1896.55
3,545000,110.0,Porto,4954.55
0,194900,56.0,Porto,3480.36
1,230000,72.0,Faro,3194.44
4,535000,210.0,Porto,2547.62
3,684500,224.48,Faro,3049.27
3,215000,133.0,Leiria,1616.54
1,415000,86.0,Faro,4825.58
1,349000,48.25,Lisboa,7233.16
3,435000,134.0,Porto,3246.27
2,550000,96.0,Lisboa,5729.17
2,315000,83.0,Porto,3795.18
3,805035,122.49,Lisboa,6572.25
3,760000,138.0,Lisboa,5507.25
1,230000,52.7,Porto,4364.33
2,398000,92.99,Setúbal,4280.03
3,570000,140.44,Porto,4058.67
3,662356,130.0,Porto,5095.05
3,340000,120.0,Setúbal,2833.33
2,570000,133.0,Porto,4285.71
4,560000,212.95,Faro,2629.73
1,245582,79.22,Porto,3100.0
3,186000,107.0,Porto,1738.32
2,281360,103.0,Faro,2731.65
2,435000,92.43,Porto,4706.26
3,265000,62.0,Lisboa,4274.19
2,270300,103.4,Porto,2614.12
1,295000,43.0,Lisboa,6860.47
3,268000,117.0,Porto,2290.6
2,212000,63.05,Porto,3362.41
2,385000,105.0,Ilha da Madeira,3666.67
1,290000,54.0,Faro,5370.37
2,398000,107.6,Porto,3698.88
3,269000,117.0,Viana do Castelo,2299.15
2,385000,62.35,Lisboa,6174.82
3,450000,118.01,Porto,3813.24
3,199900,152.0,Braga,1315.13
1,378000,69.0,Porto,5478.26
3,600000,139.0,Ilha da Madeira,4316.55
0,230000,41.0,Porto,5609.76
1,389000,70.85,Porto,5490.47
3,239000,100.0,Porto,2390.0
1,280000,135.0,Lisboa,2074.07
3,397000,115.0,Porto,3452.17
3,430000,125.0,Braga,3440.0
4,1844242,227.0,Porto,8124.41
2,250000,67.6,Lisboa,3698.22
2,460000,87.0,Porto,5287.36
2,284000,101.0,Porto,2811.88
3,558600,134.48,Porto,4153.78
2,225000,86.0,Porto,2616.28
2,245000,75.8,Aveiro,3232.19
2,185000,92.0,Porto,2010.87
3,259000,167.0,Leiria,1550.9
3,320000,96.0,Lisboa,3333.33
1,630000,82.0,Lisboa,7682.93
1,750000,50.0,Setúbal,15000.0
1,460000,64.0,Beja,7187.5
3,588300,148.81,Faro,3953.36
2,290000,70.0,Faro,4142.86
3,325000,138.0,Porto,2355.07
2,394800,78.0,Porto,5061.54
3,260000,120.0,Porto,2166.67
1,325000,43.91,Setúbal,7401.5
4,350000,120.0,Santarém,2916.67
3,1150000,265.0,Lisboa,4339.62
2,550000,96.0,Lisboa,5729.17
3,913000,214.45,Setúbal,4257.4
3,339990,148.64,Aveiro,2287.34
0,329000,211.15,Aveiro,1558.13
3,2700000,147.0,Faro,18367.35
2,315000,107.0,Setúbal,2943.93
1,230000,50.0,Setúbal,4600.0
2,275000,65.0,Lisboa,4230.77
2,300000,90.0,Braga,3333.33
2,295000,99.01,Porto,2979.5
3,2200000,162.0,Lisboa,13580.25
1,339500,55.0,Lisboa,6172.73
2,463680,110.4,Porto,4200.0
2,249500,82.8,Setúbal,3013.29
2,229500,81.0,Lisboa,2833.33
3,150000,105.0,Aveiro,1428.57
3,822000,136.3,Lisboa,6030.81
3,620000,127.32,Porto,4869.62
3,670000,125.0,Lisboa,5360.0
1,215000,62.5,Coimbra,3440.0
3,460000,105.0,Aveiro,4380.95
1,176990,59.0,Aveiro,2999.83
2,172000,85.0,Lisboa,2023.53
3,149000,105.0,Coimbra,1419.05
2,600000,97.2,Lisboa,6172.84
2,208000,90.0,Leiria,2311.11
4,460000,270.0,Porto,1703.7
2,253000,60.0,Leiria,4216.67
2,329800,68.0,Porto,4850.0
3,540000,128.31,Porto,4208.56
1,320000,60.0,Porto,5333.33
2,905000,111.43,Faro,8121.69
2,169900,75.0,Setúbal,2265.33
2,185000,118.0,Porto,1567.8
2,368369,80.0,Porto,4604.61
0,228000,30.0,Faro,7600.0
3,370000,113.0,Porto,3274.34
2,235000,90.0,Porto,2611.11
2,375000,82.45,Faro,4548.21
3,246900,112.1,Faro,2202.5
1,337500,75.6,Faro,4464.29
0,350000,28.0,Lisboa,12500.0
4,235000,212.0,Santarém,1108.49
2,375000,89.11,Aveiro,4208.28
3,545000,148.9,Faro,3660.17
1,350000,66.0,Porto,5303.03
3,299250,140.0,Braga,2137.5
2,155000,78.0,Lisboa,1987.18
3,350000,137.0,Lisboa,2554.74
2,278000,75.0,Setúbal,3706.67
2,225000,105.8,Porto,2126.65
4,460000,192.0,Faro,2395.83
3,220000,145.0,Faro,1517.24
1,297500,45.0,Faro,6611.11
2,410000,83.3,Faro,4921.97
2,169200,93.0,Aveiro,1819.35
2,367800,80.0,Porto,4597.5
3,475000,93.5,Lisboa,5080.21
3,455000,135.0,Porto,3370.37
3,438000,117.1,Aveiro,3740.39
4,674000,150.0,Porto,4493.33
2,675000,67.0,Setúbal,10074.63
3,860000,113.0,Lisboa,7610.62
