,Index,Type,Price,Area,Location,Price_m2
1074,1116,T2,200000,100.0,Aveiro,2000.0
1075,1117,T3,298000,162.0,Porto,1839.51
1076,1118,T3,760000,194.0,Lisboa,3917.53
1077,1119,T4,465000,117.5,Porto,3957.45
1078,1120,T3,275000,225.0,Aveiro,1222.22
1079,1121,T2,325300,81.92,Santarém,3970.95
1080,1122,T3,435000,98.0,Ilha da Madeira,4438.78
1081,1123,T2,375000,105.0,Faro,3571.43
1082,1124,T6,625000,209.2,Porto,2987.57
1083,1125,T3,305000,169.0,Santarém,1804.73
1084,1126,T3,148000,127.0,Santarém,1165.35
1085,1127,T3,149000,91.0,Santarém,1637.36
1086,1128,T0,129500,39.0,Leiria,3320.51
1087,1129,T3,305000,164.0,Santarém,1859.76
1088,1130,T4,350000,173.0,Santarém,2023.12
1089,1131,T3,305000,163.0,Santarém,1871.17
1090,1132,T2,166000,81.0,Setúbal,2049.38
1091,1133,T2,166000,79.0,Setúbal,2101.27
1092,1134,T4,260000,213.0,Braga,1220.66
1093,1135,T2,285000,82.5,Faro,3454.55
1094,1136,T3,375000,173.0,Porto,2167.63
1095,1137,T3,755000,140.0,Porto,5392.86
1096,1138,T1,249500,54.16,Porto,4606.72
1097,1139,T3,339000,95.0,Lisboa,3568.42
1098,1140,T2,236000,50.0,Porto,4720.0
1099,1141,T3,285000,161.0,Braga,1770.19
1100,1142,T1,240000,57.54,Faro,4171.01
1101,1143,T2,177500,70.73,Setúbal,2509.54
1102,1144,T3,189000,106.4,Porto,1776.32
1103,1145,T2,85000,94.0,Coimbra,904.26
1104,1146,T1,240000,50.0,Setúbal,4800.0
1105,1147,T3,350000,100.0,Setúbal,3500.0
1106,1148,T3,370000,100.0,Setúbal,3700.0
1107,1149,T3,395000,136.0,Setúbal,2904.41
1108,1150,T3,350000,134.0,Braga,2611.94
1109,1151,T3,199950,150.0,Aveiro,1333.0
1110,1152,T1,185000,64.0,Apartamento para comprar: Viseu,2890.62
1111,1153,T2,365000,114.0,Apartamento para comprar: Viseu,3201.75
1112,1154,T3,365000,162.0,Viseu,2253.09
1113,1155,T2,380000,121.0,Apartamento para comprar: Viseu,3140.5
1114,1156,T3,235000,105.0,Coimbra,2238.1
1115,1157,T2,250000,87.0,Apartamento para comprar: Viseu,2873.56
1116,1158,T1,230000,74.7,Porto,3078.98
1117,1159,T2,260000,66.0,Faro,3939.39
1118,1160,T5,365000,150.0,Braga,2433.33
1119,1161,T3,960000,148.0,Lisboa,6486.49
1120,1162,T4,725000,189.0,Porto,3835.98
1121,1163,T6,890000,257.0,Lisboa,3463.04
1122,1164,T3,1189000,218.0,Lisboa,5454.13
1123,1165,T2,295000,85.0,Setúbal,3470.59
1124,1166,T3,390000,136.0,Setúbal,2867.65
1125,1167,T2,315000,95.7,Porto,3291.54
1126,1168,T1,199500,54.67,Porto,3649.17
1127,1169,T2,260000,92.0,Porto,2826.09
1128,1170,T2,570000,97.0,Lisboa,5876.29
1129,1171,T1,595000,71.0,Lisboa,8380.28
1130,1172,T4,1695000,216.0,Lisboa,7847.22
1131,1173,T2,154900,75.0,Setúbal,2065.33
1132,1174,T3,385000,141.0,Porto,2730.5
1133,1175,T3,175000,87.2,Lisboa,2006.88
1134,1176,T2,297000,90.0,Lisboa,3300.0
1135,1177,T3,220000,100.0,Leiria,2200.0
1136,1178,T2,435000,115.65,Faro,3761.35
1137,1179,T0,167500,40.0,Porto,4187.5
1138,1180,T3,1950000,175.0,Porto,11142.86
1139,1181,T2,275000,65.0,Lisboa,4230.77
1140,1182,T1,225000,58.53,Porto,3844.18
1141,1183,T2,435000,82.8,Faro,5253.62
1142,1184,T2,460000,90.0,Faro,5111.11
1143,1185,T3,325000,132.0,Porto,2462.12
1144,1186,T2,845000,119.35,Porto,7080.02
1145,1187,T2,229500,77.3,Lisboa,2968.95
1146,1188,T3,960000,127.2,Lisboa,7547.17
1147,1189,T2,275000,70.0,Lisboa,3928.57
1148,1190,T2,315000,97.0,Braga,3247.42
1149,1191,T3,620000,172.0,Porto,3604.65
1150,1192,T4,1250000,199.0,Porto,6281.41
1151,1193,T3,400000,117.0,Porto,3418.8
1152,1194,T3,600000,130.8,Porto,4587.16
1153,1195,T1,150000,53.0,Aveiro,2830.19
1154,1196,T2,599900,104.0,Faro,5768.27
1155,1197,T2,315000,87.0,Braga,3620.69
1156,1198,T2,765000,196.0,Setúbal,3903.06
1157,1199,T3,1100000,173.5,Lisboa,6340.06
1158,1200,T1,345000,93.55,Setúbal,3687.87
1159,1201,T3,1330000,350.4,Setúbal,3795.66
1160,1202,T2,495000,216.65,Faro,2284.79
1161,1203,T2,330000,100.15,Faro,3295.06
1162,1204,T1,215000,48.0,Porto,4479.17
1163,1205,T3,295000,102.0,Ilha da Madeira,2892.16
1164,1206,T3,225000,83.0,Lisboa,2710.84
1165,1207,T3,484000,111.0,Lisboa,4360.36
1166,1208,T2,309000,117.0,Braga,2641.03
